"name","screen_name","text","polarity","subjectivity","label"
"Analyse Asia","analyseasia","Hear @navkendar_IDC describe the rationale why the #India government has decided to proceed with #demonetization https://t.co/nk92SWh6Ao","0.00","0.00","NEGATIVE"
"Kaushik Saha","goggabachchan","World Bank CEO “PM Modi’s demonetization to stamp out corruption will have positive impact on India’s economy,” https://t.co/mYKxukuR8j","0.23","0.55","POSITIVE"
"U.S. Law Shield","USLawShield","Gun channels report YouTube has reduced their ability to run ads. Your USLS channel should be safe, but still...  https://t.co/X0m8m3MnuL","0.50","0.50","POSITIVE"
"Sarvesh Samant","Sarvesh251","@ArvindKejriwal The top 4 teams in the current IPL are from those places that have non-NDA gvrnmts.This is a verdic… https://t.co/crQpxaEAjV","0.25","0.45","POSITIVE"
"Tarif","TarifAmeen","RT @utimutualfund: R. Raja, Head of Products, UTI MF talks about the market post demonetization. Read the excerpts from the Q&amp;A session htt…","0.00","0.00","NEGATIVE"
"उमेश शांति भट्ट 🇮🇳","UJ1701","RT @dewindia11: @VPra52 @RaajnathSing @hsr315 @UJ1701 @AAPlogical @JTIn71 @Arv_Ga @Amit_Talwar2 @goeloverseas @rks17353 @1975Raman @khanfah…","0.00","0.00","NEGATIVE"
"पत्रकार 🍌🍌EVM धोखा","RaajnathSing","RT @dewindia11: @VPra52 @RaajnathSing @hsr315 @UJ1701 @AAPlogical @JTIn71 @Arv_Ga @Amit_Talwar2 @goeloverseas @rks17353 @1975Raman @khanfah…","0.00","0.00","NEGATIVE"
"Pankaj mehrotra","Pankaj17299614","demonetization had adversely affected rural economy. Healthcare expenditure degrown in rural markets cum Dec https://t.co/MhlF5pisWu","0.00","0.00","NEGATIVE"
"K K Raman","ramankk92","RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-…","0.70","0.60","POSITIVE"
"🇮🇳A.R.D. Mehra","ARDMEHRA1966","RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-…","0.70","0.60","POSITIVE"
"The Armenian Dad","TheArmenianDad","RT @GoldTrendsNet: The Fed can do what it wants when it wants
during WWII Hawaiian banknotes were printed
if Japan invaded a demonetization…","0.20","0.10","POSITIVE"
"Mitesh  Amin","mituamin","The latest The Demonetization Daily! https://t.co/grYM1MCBFw Thanks to @jorvieri @michaelsbrooks @Cerebrawl80 #india #aliens","0.23","0.37","POSITIVE"
"KAISHA","ladyluck_16","@MotilalOswalLtd Need to b futuristic in this time of demonetization &amp; crisis,so will use my bonus money to invest… https://t.co/9P8XYbjUhL","0.00","0.00","NEGATIVE"
"Pulkit Agarwal","pulkit_agarwal","RT @JustinSandefur: Can cash -- or the end of cash -- end poverty in India?
https://t.co/LffZzfOKf8
Feat. @arvindsubraman and @MartinRavall…","0.00","0.00","NEGATIVE"
"SWADESH-STARTRACK in","SWADESHRMOHANTY","@timesofindia Let's prez show them mirror of crocodile tears by all these stooges on DeMonetization! Indians now: ""… https://t.co/FybLxMaHd2","0.00","0.00","NEGATIVE"
"atul","AtulMohan2","RT @attomeybharti: Headline blames demonetization, report says lack of supply due to staff shortage and year-end closing. 🤷🏻‍♂️ https://t.c…","-0.13","0.38","NEGATIVE"
"kalpana Sutradhar","yalbon781","THEFIRSTTRILLIONAIRE The Demonetization Effect on India https://t.co/25LLIbmMuk via #sapnajha https://t.co/PHBnxnJXiQ","0.00","0.00","NEGATIVE"
"Etching-It","etching_it","RT @bitcoinagile: Demonetization Is Catalyzing Digital Payments Growth in India #fintech #payments #mobile https://t.co/MoL0oCLwb2 https://…","0.00","0.00","NEGATIVE"
"Evelyn Castro","ecastro977","https://t.co/jAHMTL7yQl Communications Decency Act under the 1st Amend. “Section 230 gives immunity from lawsuits 2 Facebook-Twitter-YouTube","0.00","0.00","NEGATIVE"
"GK News Mission","gknmission","The Demonetization Effect on India https://t.co/vBS7X6eUQf #fashion","0.00","0.00","NEGATIVE"
"Sunilkumar Ratnakar","SunilkumarRatn6","@rahulkanwal I hope it is not like the Demonetization deaths reported by the media without Doctors certificate or t… https://t.co/wov5TIDVpg","0.00","0.00","NEGATIVE"
"Tom","tomvadakkanAICC","RT @geetv79: How Demonetization Helped Govt Formation❓
The Loot Helped in 
MLA Shopping, Subverting Mandates 
@KilaFateh @rkhuria @gops333…","0.00","0.00","NEGATIVE"
"Marc R Gagné MAPP 🌐","OttLegalRebels","RT @bijonmehta: Demonetization Is Catalyzing Digital Payments Growth in India https://t.co/QNQA1pXE2B #fintech #payments #mobile #digital #…","0.00","0.00","NEGATIVE"
"Marc R Gagné MAPP 🌐","OttLegalRebels","RT @bitcoinagile: Demonetization Is Catalyzing Digital Payments Growth in India #fintech #payments #mobile https://t.co/MoL0oCLwb2 https://…","0.00","0.00","NEGATIVE"
"Texas Law Shield","TexasLawShield","Gun channels report YouTube has reduced their ability to run ads. Your TXLS channel should be safe, but still... https://t.co/qbtbTYbHGY","0.50","0.50","POSITIVE"
"Tech Now or Never","TechNowOrNever","RT @bijonmehta: Demonetization Is Catalyzing Digital Payments Growth in India https://t.co/QNQA1pXE2B #fintech #payments #mobile #digital #…","0.00","0.00","NEGATIVE"
"Tech Now or Never","TechNowOrNever","RT @bitcoinagile: Demonetization Is Catalyzing Digital Payments Growth in India #fintech #payments #mobile https://t.co/MoL0oCLwb2 https://…","0.00","0.00","NEGATIVE"
"BitcoinAgile","bitcoinagile","Demonetization Is Catalyzing Digital Payments Growth in India #fintech #payments #mobile https://t.co/MoL0oCLwb2 https://t.co/9VG9jyhSxU","0.00","0.00","NEGATIVE"
"Bijon Mehta","bijonmehta","Demonetization Is Catalyzing Digital Payments Growth in India https://t.co/QNQA1pXE2B #fintech #payments #mobile #digital #india","0.00","0.00","NEGATIVE"
"Troy Grimes","_TROYGRIMES","So youtube decided to say Not eligible for demonetization to all of my videos Didn't make money off my videos but i… https://t.co/eNeYVEgRtm","0.00","0.00","NEGATIVE"
"Vallabha","vhampiholi21","RT @attomeybharti: Headline blames demonetization, report says lack of supply due to staff shortage and year-end closing. 🤷🏻‍♂️ https://t.c…","-0.13","0.38","NEGATIVE"
"DR. ગોપાલ કૃષ્ણ#HDL","VgDaula","RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-…","0.70","0.60","POSITIVE"
"Cynthric","Cynthric_Gaming","@monojoee @jimmy_dore It's still on for anyone that isn't smart enough to make titles/tags that get around youtube'… https://t.co/uFcXEZTCEb","0.11","0.57","POSITIVE"
"iustum","UndrcovrC","@Nutnfancy will you address what's going on w/ the demonetization of youtube videos? I know it affects you and many channels. Long live TNP","0.20","0.47","POSITIVE"
"Trader Joe","TraderJoeBlow","@d_seaman They are funneling ad revenue back to MSM corporations, it seems fairly obvious, demonetization of small… https://t.co/lVMdJXphLl","0.00","0.25","NEGATIVE"
"Goa","EverythingGoa","Ban on govt recruitment will be lifted: Parrikar: A fortnight after the demonetization announcement made in… https://t.co/8b1jqU6tkS","0.00","0.00","NEGATIVE"
"Garry","Garrychakde","RT @ms_rana: As per sanghis demonetization was a grand success. So can't be responsible. Must be Modi's pathetic governance then! https://t…","0.00","0.64","NEGATIVE"
"DiamondtileX2 🍿","Diamondtile2","RT @getongab: The Demonetization of YouTube is Fast Underway; Dissidents Will Be Silenced | Zero Hedge https://t.co/46R1O1q0CM","0.20","0.60","POSITIVE"
"nfcbanking","nfcbanking","Demonetization Is Catalyzing Digital Payments Growth in India https://t.co/T6XjjAHJNe","0.00","0.00","NEGATIVE"
"Pupulationblast","pupulationblast","Demonetization Is Catalyzing Digital Payments Growth in India https://t.co/wVBWZsHJnu #PopulationControl","0.00","0.00","NEGATIVE"
"આપ નો મતીન /AKM","muntaziraapka","RT @ms_rana: As per sanghis demonetization was a grand success. So can't be responsible. Must be Modi's pathetic governance then! https://t…","0.00","0.64","NEGATIVE"
"गुरु बनारसी","guru9899","RT @ms_rana: As per sanghis demonetization was a grand success. So can't be responsible. Must be Modi's pathetic governance then! https://t…","0.00","0.64","NEGATIVE"
"Cardless","cardlessnews","Google News - Mobile Payments: ""Demonetization Is Catalyzing Digital Payments Growth in India"" https://t.co/K6Cd4ORUJD","0.00","0.00","NEGATIVE"
"Brandon Voisine","king_coconuts","I liked a @YouTube video https://t.co/J6v2i1J526 YouTube demonetization &amp; Patreon VLOG Update 1","0.60","0.80","POSITIVE"
"Beautyon","Beautyon_","RT @jp_koning: During WWII Hawaiian banknotes were printed. If Japan invaded Hawaii, a quick demonetization would render them unusable by o…","0.33","0.50","POSITIVE"
"Amol Patil","TheAmolPatil","RT @attomeybharti: Headline blames demonetization, report says lack of supply due to staff shortage and year-end closing. 🤷🏻‍♂️ https://t.c…","-0.13","0.38","NEGATIVE"
"Sridhar Kumar Kannam","SridharKKannam","RT @attomeybharti: Headline blames demonetization, report says lack of supply due to staff shortage and year-end closing. 🤷🏻‍♂️ https://t.c…","-0.13","0.38","NEGATIVE"
"Aravind Sai","Aravind8","RT @GreatGameIndia: Special issue on #DeMonetisation featuring our exclusive research on global #WarOnCash from an Indian perspective https…","0.18","0.29","POSITIVE"
"the.common. man","anordinryindian","RT @geetv79: How Demonetization Helped Govt Formation❓
The Loot Helped in 
MLA Shopping, Subverting Mandates 
@KilaFateh @rkhuria @gops333…","0.00","0.00","NEGATIVE"
"ZAIN RAJ","ZAIN_RAJ","RT @whartonknows: How demonetization “could change the face of the Indian economy."" https://t.co/TTPmNjeae4","0.00","0.00","NEGATIVE"
"tom watts","TomWatts21","India Oil Demand Shrinks for Third Month Amid Demonetization Drag","-0.05","0.04","NEGATIVE"
"Oil and Gas People","OilAndGasPeople","India Oil Demand Shrinks for Third Month Amid Demonetization Drag - Oil Industry News - Oil and Gas News https://t.co/jU96LV3UOP","-0.05","0.04","NEGATIVE"
"Shrinivasa Udipi","shrinivasa","RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-…","0.70","0.60","POSITIVE"
"Gaurav Jain","gauravcam","How Demonetization Affected Travelers From Around The World https://t.co/dbuSSSYluO #lifehacks","0.00","0.00","NEGATIVE"
"Prerna Sharma","PrernaSharma_","RT @rahulroushan: Prohibition is Demonetization 2.0: You kept quiet when poor men's tobacco-gutkha was banned, now they'll love your Englis…","0.03","0.51","POSITIVE"
"stealthtrdr","ronit9q","RT @GreatGameIndia: Special issue on #DeMonetisation featuring our exclusive research on global #WarOnCash from an Indian perspective https…","0.18","0.29","POSITIVE"
"Samkit Shah","shahsamkit99","RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-…","0.70","0.60","POSITIVE"
"Jared Nies","JaredTNies","This youtube demonetization is sad, only the people lose. YouTube was a great exchange of ideas.","0.10","0.92","POSITIVE"
"Divine_Wrath","Nitro12346","I liked a @YouTube video https://t.co/1KAJc06TPn Quiting Youtube FIASCO &amp; DEMONETIZATION Ad Boycott EXPLAINED","0.60","0.80","POSITIVE"
"LALIT NARAYAN DUBEY","LALITMailme","@ModiLeDubega the size of the economy has been decreased by the value of all unrecovered currency under the event of demonetization scam??","-0.40","0.70","NEGATIVE"
"AAM Womaniya","whiterose02_wr","@virkamu @ArvindKejriwal Then suddenly i heard demonetization, Modi &amp; immediately perked up...she sad the guru talk… https://t.co/OXTNB4RPb1","-0.25","0.75","NEGATIVE"
"Steel 360 Magazine","360Steel","Demonetization Impact was Short-lived: Tata Sponge MD https://t.co/yuVtv2Pwj8","0.00","0.00","NEGATIVE"
"Brad Shelton","Judo_Brad","@amazingatheist @YouTube Is the demonetization getting close enough for you to just bail on YouTube completely? Or… https://t.co/B6YYP9jqVz","0.05","0.45","POSITIVE"
"Ben","BenjaminChemist","The great YouTube demonetization issue seems to be much less YouTube itself's fault, and much more adverts leaving.","0.38","0.44","POSITIVE"
"Kitty","krishanadvani","RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Index…","0.00","0.00","NEGATIVE"
"Soumyadipta Roy","soumodiptoroyy","Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Index) rises to 3.81%","0.00","0.00","NEGATIVE"
"Reena","reenaa2017","RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Index…","0.00","0.00","NEGATIVE"
"PIYUSH","PIYUSH4BJP","RT @attomeybharti: Headline blames demonetization, report says lack of supply due to staff shortage and year-end closing. 🤷🏻‍♂️ https://t.c…","-0.13","0.38","NEGATIVE"
"Sonika Sharma","sonikasdutta","RT @PiyushGoyalOffc: We believe good economics makes good politics.It's reflected in all our actions, from demonetization to transparent e-…","0.70","0.60","POSITIVE"
"Manuel Dsouza","Braveindianmax","RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Index…","0.00","0.00","NEGATIVE"
"Aditi Tomar","Aditi26tomar","Sonu Nigam reaction on demonetization: https://t.co/d1PNax1PWm via @YouTube","0.00","0.00","NEGATIVE"
"Manjula","Manvirhetoric","RT @satishkumarm2: For what??? @RBI ...to make aware how you are torturing the citizenry with your great ideas of demonetization and new ba…","0.40","0.48","POSITIVE"
"rainadoyle@yahoo.in","rashia707","RT @mahcongress: Demonetization Effect : Double Whammy : IIP (Index of Industrial Production) contracts by 1.2% &amp; CPI (Consumer Price Index…","0.00","0.00","NEGATIVE"
