name,screen_name,text,polarity,subjectivity,label
usmade100,usmade100,Silencing/Starving Out the Opposition Google Ads is Fast Underway; Dissidents Will Be Silenced https://t.co/jIQCVTPza8 via @pamelageller,0.2,0.6,POSITIVE
Sak! #Switch,sakeedP95,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Billy Blaze it Leigh,Billy_Finnegan,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
youtube: skysantana,SkySantana,"courts, and the government dont care abt ad rates n demonetization, uncle sam want his fckn $ , get it together youtube!",0,0,NEGATIVE
Jose Camoes Silva,josecamoessilva,"Some thoughts on #YouTube #demonetization, inspired by (and somewhat in counterpoint to) @DaveCullenCF's video.â€_ https://t.co/p7mhrBESvj",0,0,NEGATIVE
Ardhamon,Reimaru92,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
eXtaticus,eXtaticus,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Marcel Arts,Marcel_Arts,RT @amazingatheist: Interesting that YouTube TV is launching right after the great demonetization purge. YouTube desperately wants to be asâ€_,0.45,0.47,POSITIVE
Ruchira Gupta,Ruchiragupta,@apneaap #Demonetization and #Sex #Trafficking in India . https://t.co/N1IlPagU2L,0,0,NEGATIVE
The Sons of Liberty,BradleeDean1,"The Demonetization of YouTube, Google Ads is Fast Underway; Dissidents Will Be Silenced https://t.co/rpGammFrWM",0.2,0.6,POSITIVE
AsthmaticMomther,APaleGhostie,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Scroobls,DankScroobls,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Just an Egg,mclmrtn,@YouTube do you see how your censorship and demonetization campaign is effecting people's decisions to use your plaâ€_ https://t.co/62JQBrEBVK,0,0,NEGATIVE
Just an Egg,mclmrtn,@ali It's getting pretty bad.  Demonetization is out of control too lately.  A lot of content creators have been migrating to Vid.me.,-0.25,0.76,NEGATIVE
TrutherbotOmniscient,TrutherbotJKR,"RT @RonsNewsFeed: Google, YouTube waging â€œdemonetizationâ€ù WAR on alternative media toâ€_ https://t.co/uh6akpniRY #COMPUTERSINTERNETSECURITY #â€_",0,0,NEGATIVE
Sydney Lowe,sydney_lowe17,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
nothing,navypower9999,I liked a @YouTube video from @joeysalads https://t.co/D9dbmdndbk YOUTUBE REMOVES ADS! Demonetization,0.75,0.8,POSITIVE
The Lunatic Twitch,D_Moore2006,I liked a @YouTube video from @kekntea https://t.co/uTmXcFM4Pq Demonetization? Keep Calm and Carry On!,0.49,0.78,POSITIVE
Red Landmaster,RedLandmaster,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
MorpheusNoble,GodfreyMorpheus,RT @amazingatheist: Interesting that YouTube TV is launching right after the great demonetization purge. YouTube desperately wants to be asâ€_,0.45,0.47,POSITIVE
SplarisFlowerCrown,SplrisFlwerCrwn,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
To Cuck A Kekfly,gralk_hikovit,@rashmi21044 @loosebool Demonetization will be the chink in BJPs armor that's for sure.,0.5,0.89,POSITIVE
Suhana,Suhana41,"RT @parthology: EVM is the new Demonetization.Opposition is campaigning for BJP.Expecting a cake-walk in MCD polls.",0.14,0.45,POSITIVE
2020_Guy,2020_1st,RT @Vernaculis: I have an itching suspicion that some people might be exaggerating just how badly they were hit by this demonetization thinâ€_,-0.7,0.67,NEGATIVE
Mahesh Vyas,haribol632,"RT @parthology: EVM is the new Demonetization.Opposition is campaigning for BJP.Expecting a cake-walk in MCD polls.",0.14,0.45,POSITIVE
I'll Follow The Sun,MartinLover_CC,@MTalisker18 The demonetization streak seems to be more about corps wanting more control over who gets their moneyâ€_ https://t.co/XWLylNlOkJ,0.5,0.5,POSITIVE
Fernando,Fabian_Flcn,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Matthew Storm,CaptainPugsley,"always leads to depreciation, devaluation, demonetization and,",0,0,NEGATIVE
Kayla Perry,KaylaRPerry,"RT @RyersonReview: Changes you've seen? ""Demonetization of everything,"" says @jandersonesque #RRJcon",0,0,NEGATIVE
kiki00312,kiki00312,"RT @PamelaGeller: Silencing/ Starving Out the Opposition: The Demonetization of YouTube, Google Ads is Fast Underway; Dissidents Willâ€_ httpâ€_",0.2,0.6,POSITIVE
Party Mouse!,Br0M0use,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Robert Bassett,rbassett52,"Google, YouTube waging â€œdemonetizationâ€ù WAR on alternative media to bankrupt independent journalismhttps://t.co/6y85iK3tw0",0,0.13,NEGATIVE
Gaurav Jain,gauravcam,How Demonetization Affected Travelers From Around The World https://t.co/dbuSSTfWTo #lifehacks,0,0,NEGATIVE
Karen Frischkorn,FrischkornKaren,"Silencing/ Starving Out the Opposition: The Demonetization of YouTube, Google Ads is Fast Underway; https://t.co/VlBibbJSlh",0.2,0.6,POSITIVE
PhantEm,SeeEmyliPlay,RT @amazingatheist: Interesting that YouTube TV is launching right after the great demonetization purge. YouTube desperately wants to be asâ€_,0.45,0.47,POSITIVE
Getafix,fixyadope,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Shashank Salunkhe,expertshank,#Google / #YouTube #demonetization censorship attack thatâ€™s explicitly targeting alternative media.â€_ https://t.co/qUE8TL9QmQ,0,0,NEGATIVE
Ryerson RJRC,RyersonRJRC,"RT @RyersonReview: Changes you've seen? ""Demonetization of everything,"" says @jandersonesque #RRJcon",0,0,NEGATIVE
Ryerson Review,RyersonReview,"Changes you've seen? ""Demonetization of everything,"" says @jandersonesque #RRJcon",0,0,NEGATIVE
Terrestrial Tech,AmunRa1,"Google, YouTube waging â€œdemonetizationâ€ù WAR on alternative media â€“  https://t.co/tSteoYcoZc",0,0,NEGATIVE
Jack Hayden,_Jack_Hayden,Create UNIQUE articles in ANY topic for #blog #seo #blogging | SEO Expert | Silencing/ Starving Out the Opposition:â€_ https://t.co/S2oQ2yjOLN,0.38,1,POSITIVE
Authentic Spooky,AuthenticSpooky,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Shreya Singh,shreya7376,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Ron Gibson,RonsNewsFeed,"Google, YouTube waging â€œdemonetizationâ€ù WAR on alternative media toâ€_ https://t.co/uh6akpniRY #COMPUTERSINTERNETSECURITY #CORPORATEMEDIA",0,0,NEGATIVE
Burmy (Trash Cloak),KawaiiCicada,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
#MadeInTheUSA Rayna,EyeGloArts,"RT @bitchute: YouTube is Over Party - YouTube Demonetization Solutions https://t.co/SO0jq8BtzU @ImperatorTruth Don't hate the media, becomeâ€_",-0.8,0.9,NEGATIVE
Titus Frost,ImperatorTruth,"RT @bitchute: YouTube is Over Party - YouTube Demonetization Solutions https://t.co/SO0jq8BtzU @ImperatorTruth Don't hate the media, becomeâ€_",-0.8,0.9,NEGATIVE
Titus Frost,ImperatorTruth,RT @SpikeTimmons: I liked a @YouTube video from @imperatortruth https://t.co/1kyB455mal YouTube is Over Party - YouTube Demonetization Soluâ€_,0.6,0.8,POSITIVE
Titus Frost,ImperatorTruth,RT @Reptoid_Hunter: YouTube is Over Party - YouTube Demonetization Solutions https://t.co/PfvKzBVQEO via @imperatortruth,0,0,NEGATIVE
Suzanne Thomas,Szrti716,"Google, YouTube waging â€œdemonetizationâ€ù WAR on alt media to bankrupt independt journalism â€“ https://t.co/p5Qi2km345 https://t.co/8dIT8BN4Cq",0,0,NEGATIVE
Abdul Rasheed,VivaaPalestine,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Zeus,zeus382,RT @akron_88: Had predicted #demonetization will be a failure with @DasShaktikanta at helm. The guy who alleged reports 2 chidu first. #nseâ€_,-0.06,0.24,NEGATIVE
Rockman Alnutt,aruel45acp,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Christopher Raposo,Chris__Raposo,RT @Vernaculis: I have an itching suspicion that some people might be exaggerating just how badly they were hit by this demonetization thinâ€_,-0.7,0.67,NEGATIVE
Laboni Singh,laboni276,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Fallen Devil King,Nikolaithered,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Heavenly Armed,Heavenly_Armed,"@ASM_AntiSocial @HarmfulOpinions Advertisers don't want to associate with bigots, so if you even mention race, reliâ€_ https://t.co/iAboHdB1A7",0,0,NEGATIVE
Jayesh Nair,JayeshNair,@sardesairajdeep May be effects of demonetization I guess:) no cheer leaders in the studio as well,0.5,1,POSITIVE
AMRIT LAL,PEETAMBAR,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Nitesh Kamath,nk_amath,"RT @hazelf411: DOODLE PE CHARCHA! ""Demonetization '16 ke effects"" summed up! Tell me your views! @htTweets @TimesNow @timesofindia @IndianEâ€_",0,0,NEGATIVE
CensoredByPropOrNot,PropOrNotApp,"Google, YouTube waging â€œdemonetizationâ€ù WAR on alternative media to b... https://t.co/fgJWEQoLX5 #propornot #MAGA https://t.co/6cprIBNwnf",0,0,NEGATIVE
Pankaj Chowdhury,Sanity_Baba,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Surendra Singhi,surendra80,"@khush100 @nsitharaman @CimGOI @dgftindia @narendramodi first demonetization to harass the informal sector, and nowâ€_ https://t.co/KaPK9MTT0I",0.25,0.33,POSITIVE
El Jeffe,TheHickMick,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
DailyCrazy,_DailyCrazy,(6th time) i will retweet this everyday until i see changes..._Ÿ˜¡_Ÿ“· @youtube #youtube #unnecessary #unfairâ€_ https://t.co/SFskfdGn5y,-0.2,0.6,NEGATIVE
Sandra Lee Smith,SandraLeeSmith1,"Google, YouTube waging â€œdemonetizationâ€ù WAR on alternative media to bankrupt independent journalism https://t.co/8rlMOV4LPF",0,0.13,NEGATIVE
Sanjay (Maha-Bharat),TheNewDawnforAA,Why no action on @Pankajamunde @girirajsinghbjp a lot of cash seizure happened during demonetization &amp; election timâ€_ https://t.co/cwYFzCYuXY,-0.05,0.1,NEGATIVE
Grassyknoll,grassyknoll_,"Grassyknoll - Google, YouTube waging â€œdemonetizationâ€ù WAR on alternative media to bankrupt independent journalism https://t.co/B1VgCdkve2",0,0.13,NEGATIVE
True Indian,goeltm_tg,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Satrajit Mukherjee,satrajit99,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Shamil,shamil_shah,The war dint end at demonetization. Real fight still continues https://t.co/bVXjVCH0mI,0.2,0.3,POSITIVE
Mr. Brunswick,Mr__Brunswick,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
vimal patel,vimalbpatel82,RT @akron_88: Had predicted #demonetization will be a failure with @DasShaktikanta at helm. The guy who alleged reports 2 chidu first. #nseâ€_,-0.06,0.24,NEGATIVE
KTailor,iamTailor,Dug out of #Mi has reduced by so many KGs due to Demonetization. #RPSvMI,0.19,0.44,POSITIVE
Rajinder Singh,victim_nsel,RT @akron_88: Had predicted #demonetization will be a failure with @DasShaktikanta at helm. The guy who alleged reports 2 chidu first. #nseâ€_,-0.06,0.24,NEGATIVE
Dompierre Metallidou,HahaWowGG,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Ugly Andy,UglyAndy1,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Mathew,REALMATHEW,"The #Demonetization of #YouTube, Google Ads is Fast Underway; Dissidents Will Be Silenced https://t.co/lcWgtq1YmR via @pamelageller",0.2,0.6,POSITIVE
some guy,sneakyblackhat,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Aviral,aviralmittal,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Tracy Miller,TraceMiller69,RT @Vernaculis: I have an itching suspicion that some people might be exaggerating just how badly they were hit by this demonetization thinâ€_,-0.7,0.67,NEGATIVE
Haze amaze,hazelf411,"DOODLE PE CHARCHA! ""Demonetization '16 ke effects"" summed up! Tell me your views! @htTweets @TimesNow @timesofindiaâ€_ https://t.co/jDfFLQLevR",0,0,NEGATIVE
Sumesh Bhat,sumeshrbhat,RT @shakkuiyer: The same lady in whose house IT department recovered 120 crores cash during demonetization @INCIndia cc @priyankac19 _Ÿ˜•_Ÿ˜• httâ€_,0,0.13,NEGATIVE
Pradip Kumar,pradipjaitly,"@SachinPilot @Shehzad_Ind Does it surprise? Not me. Even our FM had said in parliament, there was no shortage of caâ€_ https://t.co/MBPmviTmOH",0,0,NEGATIVE
Bharatiya,tarun_bhuyan,RT @shakkuiyer: The same lady in whose house IT department recovered 120 crores cash during demonetization @INCIndia cc @priyankac19 _Ÿ˜•_Ÿ˜• httâ€_,0,0.13,NEGATIVE
60sReno,60sReno,"RT @PerSHansen26: Google, YouTube waging â€œdemonetizationâ€ù WAR on alternative media to bankrupt independent journalism https://t.co/5uwpaJeTâ€_",0,0.13,NEGATIVE
Josiah \|/,Josiah_Clark,"@DevoutJames I'm not so sure about that, for a number of reasons - not least of which being the current demonetization situation.",0.22,0.56,POSITIVE
Matija B.,Matija2210,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Rajat Kandoi,rkandoi1,RT @akron_88: Had predicted #demonetization will be a failure with @DasShaktikanta at helm. The guy who alleged reports 2 chidu first. #nseâ€_,-0.06,0.24,NEGATIVE
Patrick,CrashNoBurn,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Shani Dev,Shanidev17,RT @akron_88: Had predicted #demonetization will be a failure with @DasShaktikanta at helm. The guy who alleged reports 2 chidu first. #nseâ€_,-0.06,0.24,NEGATIVE
you can read..,PerSHansen26,"Google, YouTube waging â€œdemonetizationâ€ù WAR on alternative media to bankrupt independent journalism https://t.co/5uwpaJeTXG",0,0.13,NEGATIVE
Obada Safi,obada_safi,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Moin Ahmad Azmi,MoinAhmadAzmi3,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Emiliuhhhh,HeartBoxPlus,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Bharat_Mata_Ki_Jay,Nations_Choice,"RT @intodust_in: @India_Progress Modi is worshipped in Rajasthan, most number of folk songs made on Modi and demonetization were in Rajasthâ€_",0.5,0.5,POSITIVE
#DestroyTheAadhaar,BoscoUnchained,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Ã_llÉ™,tweet2el,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Siddharth Asar,AsarSiddharth,RT @akron_88: Had predicted #demonetization will be a failure with @DasShaktikanta at helm. The guy who alleged reports 2 chidu first. #nseâ€_,-0.06,0.24,NEGATIVE
SANJAY HEGDE,sanjayuvacha,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
islam uddin,barbhuiy_islam,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Amit Mangal,Mangal_Amit1,"@loosebool Bhai prices have increased globally. I too have suffered bcoz of that. Demonetization also contributed.https://t.co/UBaz5jDYwi",0,0,NEGATIVE
#HailToMichigan,TheNameOfShucks,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Knight of Iris,knightlyiris,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Sikhar Banerjee,shyekra,"RT @intodust_in: @India_Progress Modi is worshipped in Rajasthan, most number of folk songs made on Modi and demonetization were in Rajasthâ€_",0.5,0.5,POSITIVE
Shantala Mukherjee,sh_mukherjee,RT @womensworldbnkg: Indications that India's poor is dealing w/ #demonetization as intended: by turning to technology via @joannelu https:â€_,-0.4,0.6,NEGATIVE
SystemFreez,systemfreez,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Bernard Chapin,BernardChapin,"@CMBCOOL01 His youtube video in reaction to the demonetization YT thing was disgusting. He has 0 empathy for his ""friends.""",-1,1,NEGATIVE
Bernard Chapin,BernardChapin,"@Beppo_Venerdi His youtube video in reaction to the demonetization YT thing was disgusting. He has 0 empathy for his ""friends.""",-1,1,NEGATIVE
Ryna.R.K,RynaRK1,RT @shakkuiyer: The same lady in whose house IT department recovered 120 crores cash during demonetization @INCIndia cc @priyankac19 _Ÿ˜•_Ÿ˜• httâ€_,0,0.13,NEGATIVE
Bill Kays,RebootBill,"Google, YouTube waging â€œdemonetizationâ€ù WAR on alternative media to bankrupt independent journalism   https://t.co/93euVACJAM",0,0.13,NEGATIVE
Josiah \|/,Josiah_Clark,@PhillyD Any updates on the YouTube age gate possible. The demonetization situation has totally drowned it out.,-0.05,0.55,NEGATIVE
deepak gupta,deepakladdu,RT @shakkuiyer: The same lady in whose house IT department recovered 120 crores cash during demonetization @INCIndia cc @priyankac19 _Ÿ˜•_Ÿ˜• httâ€_,0,0.13,NEGATIVE
Carole Hales,CaroleincentOR,"Google, YouTube waging â€œdemonetizationâ€ù WAR on alternative media to bankrupt independent journalism https://t.co/yXuDcKwYR1",0,0.13,NEGATIVE
Kautilya,AmatyaKautilya,Wow!!! Hope you have mapped the crooks during demonetization. https://t.co/DZ2FXWktnc,0.2,1,POSITIVE
_Ÿê¸_Ÿ¥›_Ÿ‘ŒGrodd_Ÿ‘Œ_Ÿ¥›_Ÿê¸,Grodd_Drams,RT @amazingatheist: Interesting that YouTube TV is launching right after the great demonetization purge. YouTube desperately wants to be asâ€_,0.45,0.47,POSITIVE
cindy jeffrey,CinraneyCindy,"@JerryMoran So the polarization continues, the demonetization continues, and we are on our way to a Venzualean future.We will remember you",0,0.13,NEGATIVE
Jeff Holiday _Ÿç†,JeffHollandaise,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Rakesh Rao,sadarakesh,"RT @FastNewsDelhi: Must Read-&gt; How Modiji's step towards #Demonetization helped India from bigger ""DISASTER ""#DemonetizationBenefits #Demoâ€_",0,0.5,NEGATIVE
Beena Varshney,5914f38359c44d2,RT @shakkuiyer: The same lady in whose house IT department recovered 120 crores cash during demonetization @INCIndia cc @priyankac19 _Ÿ˜•_Ÿ˜• httâ€_,0,0.13,NEGATIVE
burnthebible666,pringleboyo,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
bubblesoft,bubblesoftTV,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Mumbaikar,shahbhai77,RT @akron_88: Had predicted #demonetization will be a failure with @DasShaktikanta at helm. The guy who alleged reports 2 chidu first. #nseâ€_,-0.06,0.24,NEGATIVE
Timothy Morris,NinjasWithCandy,RT @amazingatheist: Interesting that YouTube TV is launching right after the great demonetization purge. YouTube desperately wants to be asâ€_,0.45,0.47,POSITIVE
_Ÿ…_ï¸èâœùï¸èâœùï¸è_Ÿ“§ Â®_Ÿ_‹_Ÿ…°ï¸èâ†ªï¸è_Ÿ“§,otterfacetweets,RT @Vernaculis: I have an itching suspicion that some people might be exaggerating just how badly they were hit by this demonetization thinâ€_,-0.7,0.67,NEGATIVE
William F. Buckley,WilliamFBuckle1,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Vignesh Kamath,kamathvigneshk,RT @shakkuiyer: The same lady in whose house IT department recovered 120 crores cash during demonetization @INCIndia cc @priyankac19 _Ÿ˜•_Ÿ˜• httâ€_,0,0.13,NEGATIVE
Insert Funny Phrase,funnyphrsehere,RT @Vernaculis: I have an itching suspicion that some people might be exaggerating just how badly they were hit by this demonetization thinâ€_,-0.7,0.67,NEGATIVE
Insert Funny Phrase,funnyphrsehere,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Cecil Allen,callen241allen,"Silencing/ Starving Out the Opposition: The Demonetization of YouTube, Google Ads is Fast Underway; https://t.co/UCA0cLsiKQ",0.2,0.6,POSITIVE
Abhishek,abhish647,RT @akron_88: Had predicted #demonetization will be a failure with @DasShaktikanta at helm. The guy who alleged reports 2 chidu first. #nseâ€_,-0.06,0.24,NEGATIVE
Venkata Giriappa.,3f58ee17d4d34bb,RT @diparashar: @DrGPradhan @ShivSena @airindiain Why is he intetested in demonetization of shiv Sena??,0,0,NEGATIVE
Erik Jarve,THEGreedyMerk,RT @amazingatheist: Interesting that YouTube TV is launching right after the great demonetization purge. YouTube desperately wants to be asâ€_,0.45,0.47,POSITIVE
Freaky Mic,freakythotz,RT @shakkuiyer: The same lady in whose house IT department recovered 120 crores cash during demonetization @INCIndia cc @priyankac19 _Ÿ˜•_Ÿ˜• httâ€_,0,0.13,NEGATIVE
KCAggarwal,atlantesindia,"RT @FastNewsDelhi: Must Read-&gt; How Modiji's step towards #Demonetization helped India from bigger ""DISASTER ""#DemonetizationBenefits #Demoâ€_",0,0.5,NEGATIVE
Su Shah,SuShah7,RT @akron_88: Had predicted #demonetization will be a failure with @DasShaktikanta at helm. The guy who alleged reports 2 chidu first. #nseâ€_,-0.06,0.24,NEGATIVE
â_¡ï¸èKathy E Gill,kegill,"Google, YouTube waging â€œdemonetizationâ€ù WAR on alternative media to bankrupt independent journalism https://t.co/nLLb2SSbzC by @healthranger",0,0.13,NEGATIVE
AJ,Sketchy_Brush,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
King Crobat,TheKingCro,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
krish patel,patelkris,RT @shakkuiyer: The same lady in whose house IT department recovered 120 crores cash during demonetization @INCIndia cc @priyankac19 _Ÿ˜•_Ÿ˜• httâ€_,0,0.13,NEGATIVE
Khaleel,Khaleel8498,"RT @AIMIM_faraaz: When @asadowaisi speak up  on shortage of cash in Hyderabad, they told communal spin, After 5 months of demonetization 65â€_",0,0,NEGATIVE
Ishu,muggedbyNSEL,RT @akron_88: Had predicted #demonetization will be a failure with @DasShaktikanta at helm. The guy who alleged reports 2 chidu first. #nseâ€_,-0.06,0.24,NEGATIVE
VIVEK KAPOOR,vivekkapoor111,RT @akron_88: Had predicted #demonetization will be a failure with @DasShaktikanta at helm. The guy who alleged reports 2 chidu first. #nseâ€_,-0.06,0.24,NEGATIVE
ThatGuyBagel,BagelTheGod,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Mark _Ÿê¸ Samenfink,MSamenfink,RT @Vernaculis: I have an itching suspicion that some people might be exaggerating just how badly they were hit by this demonetization thinâ€_,-0.7,0.67,NEGATIVE
Sandeep,Indiancheated,RT @akron_88: Had predicted #demonetization will be a failure with @DasShaktikanta at helm. The guy who alleged reports 2 chidu first. #nseâ€_,-0.06,0.24,NEGATIVE
Blur,HikariBlur,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Matt Jarbo,mundanematt,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Sir Gary,SirGary_y,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
#1 Cow Vigilante,MrBanksIsSaved,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
Pepe plays a 9 _Ÿê¸_Ÿ¥›,H3terotr0n,RT @amazingatheist: Interesting that YouTube TV is launching right after the great demonetization purge. YouTube desperately wants to be asâ€_,0.45,0.47,POSITIVE
Vadhiraj,MysoreVadhiraj,RT @shakkuiyer: The same lady in whose house IT department recovered 120 crores cash during demonetization @INCIndia cc @priyankac19 _Ÿ˜•_Ÿ˜• httâ€_,0,0.13,NEGATIVE
Phin,Phinferbify,RT @shoe0nhead: new youtubers: don't let this demonetization drama bring you down or demotivate you. keep the show going. have fun. everythâ€_,0.09,0.31,POSITIVE
